id,name,dian_code,state_id:id,country_id:id,code,zipcode
lavish_erp.state_co_1100,PALMAR,68522,base.state_co_21,base.co,68522,683587
lavish_erp.state_co_1101,PALMAS DEL SOCORRO,68524,base.state_co_21,base.co,68524,683541
lavish_erp.state_co_1102,PÁRAMO,68533,base.state_co_21,base.co,68533,683528
lavish_erp.state_co_1103,PIEDECUESTA,68547,base.state_co_21,base.co,68547,681027
lavish_erp.state_co_1104,PINCHOTE,68549,base.state_co_21,base.co,68549,683517
lavish_erp.state_co_1105,PUENTE NACIONAL,68572,base.state_co_21,base.co,68572,684527
lavish_erp.state_co_1106,PUERTO PARRA,68573,base.state_co_21,base.co,68573,686007
lavish_erp.state_co_1107,PUERTO WILCHES,68575,base.state_co_21,base.co,68575,687061
lavish_erp.state_co_1108,RIONEGRO,68615,base.state_co_21,base.co,68615,687519
lavish_erp.state_co_1109,SABANA DE TORRES,68655,base.state_co_21,base.co,68655,687001
lavish_erp.state_co_1110,SAN ANDRÉS,68669,base.state_co_21,base.co,68669,682001
lavish_erp.state_co_1111,SAN BENITO,68673,base.state_co_21,base.co,68673,685531
lavish_erp.state_co_1112,SAN GIL,68679,base.state_co_21,base.co,68679,684037
lavish_erp.state_co_1113,SAN JOAQUÍN,68682,base.state_co_21,base.co,68682,682517
lavish_erp.state_co_1114,SAN JOSÉ DE MIRANDA,68684,base.state_co_21,base.co,68684,682021
lavish_erp.state_co_1115,SAN MIGUEL,68686,base.state_co_21,base.co,68686,681557
lavish_erp.state_co_1116,SAN VICENTE DE CHUCURÍ,68689,base.state_co_21,base.co,68689,686537
lavish_erp.state_co_1117,SANTA BÁRBARA,68705,base.state_co_21,base.co,68705,681038
lavish_erp.state_co_1118,SANTA HELENA DEL OPÓN,68720,base.state_co_21,base.co,68720,685501
lavish_erp.state_co_1119,SIMACOTA,68745,base.state_co_21,base.co,68745,683568
lavish_erp.state_co_1120,SOCORRO,68755,base.state_co_21,base.co,68755,683557
lavish_erp.state_co_1121,SUAITA,68770,base.state_co_21,base.co,68770,683049
lavish_erp.state_co_1122,SUCRE,68773,base.state_co_21,base.co,68773,685041
lavish_erp.state_co_1123,SURATÁ,68780,base.state_co_21,base.co,68780,680507
lavish_erp.state_co_1124,TONA,68820,base.state_co_21,base.co,68820,680547
lavish_erp.state_co_1125,VALLE DE SAN JOSÉ,68855,base.state_co_21,base.co,68855,682578
lavish_erp.state_co_1126,VÉLEZ,68861,base.state_co_21,base.co,68861,685561
lavish_erp.state_co_1127,VETAS,68867,base.state_co_21,base.co,68867,680527
lavish_erp.state_co_1128,VILLANUEVA,68872,base.state_co_21,base.co,68872,684021
lavish_erp.state_co_1129,ZAPATOCA,68895,base.state_co_21,base.co,68895,684069
lavish_erp.state_co_1130,SINCELEJO,70001,base.state_co_22,base.co,70001,700001
lavish_erp.state_co_1131,BUENAVISTA,70110,base.state_co_22,base.co,70110,702037
lavish_erp.state_co_1132,CAIMITO,70124,base.state_co_22,base.co,70124,704018
lavish_erp.state_co_1133,COLOSÓ,70204,base.state_co_22,base.co,70204,707030
lavish_erp.state_co_1134,COROZAL,70215,base.state_co_22,base.co,70215,705037
lavish_erp.state_co_1135,COVEÑAS,70221,base.state_co_22,base.co,70221,706057
lavish_erp.state_co_1136,CHALÁN,70230,base.state_co_22,base.co,70230,701017
lavish_erp.state_co_1137,EL ROBLE,70233,base.state_co_22,base.co,70233,705050
lavish_erp.state_co_1138,GALERAS,70235,base.state_co_22,base.co,70235,702057
lavish_erp.state_co_1139,GUARANDA,70265,base.state_co_22,base.co,70265,703070
lavish_erp.state_co_1140,LA UNIÓN,70400,base.state_co_22,base.co,70400,704050
lavish_erp.state_co_1141,LOS PALMITOS,70418,base.state_co_22,base.co,70418,701057
lavish_erp.state_co_1142,MAJAGUAL,70429,base.state_co_22,base.co,70429,703058
lavish_erp.state_co_1143,MORROA,70473,base.state_co_22,base.co,70473,701077
lavish_erp.state_co_1144,OVEJAS,70508,base.state_co_22,base.co,70508,701038
lavish_erp.state_co_1145,PALMITO,70523,base.state_co_22,base.co,70523,706037
lavish_erp.state_co_1146,SAMPUÉS,70670,base.state_co_22,base.co,70670,705070
lavish_erp.state_co_1147,SAN BENITO ABAD,70678,base.state_co_22,base.co,70678,703018
lavish_erp.state_co_1147,SAN BENITO ABAD,70678,base.state_co_22,base.co,70678,703018
lavish_erp.state_co_1148,SAN JUAN DE BETULIA,70702,base.state_co_22,base.co,70702,705018
lavish_erp.state_co_1149,SAN MARCOS,70708,base.state_co_22,base.co,70708,704030
lavish_erp.state_co_1150,SAN ONOFRE,70713,base.state_co_22,base.co,70713,707010
lavish_erp.state_co_1151,SAN PEDRO,70717,base.state_co_22,base.co,70717,702018
lavish_erp.state_co_1152,SAN LUIS DE SINCÉ,70742,base.state_co_22,base.co,70742,702070
lavish_erp.state_co_1153,SUCRE,70771,base.state_co_22,base.co,70771,703038
lavish_erp.state_co_1154,SANTIAGO DE TOLÚ,70820,base.state_co_22,base.co,70820,706018
lavish_erp.state_co_1155,TOLÚ VIEJO,70823,base.state_co_22,base.co,70823,707057
lavish_erp.state_co_1156,IBAGUÉ,73001,base.state_co_23,base.co,73001,730002
lavish_erp.state_co_1157,ALPUJARRA,73024,base.state_co_23,base.co,73024,734560
lavish_erp.state_co_1158,ALVARADO,73026,base.state_co_23,base.co,73026,730520
lavish_erp.state_co_1159,AMBALEMA,73030,base.state_co_23,base.co,73030,731001
lavish_erp.state_co_1160,ANZOÁTEGUI,73043,base.state_co_23,base.co,73043,730548
lavish_erp.state_co_1161,ARMERO,73055,base.state_co_23,base.co,73055,732060
lavish_erp.state_co_1162,ATACO,73067,base.state_co_23,base.co,73067,735058
lavish_erp.state_co_1163,CAJAMARCA,73124,base.state_co_23,base.co,73124,732508
lavish_erp.state_co_1164,CARMEN DE APICALÁ,73148,base.state_co_23,base.co,73148,733597
lavish_erp.state_co_1165,CASABIANCA,73152,base.state_co_23,base.co,73152,731528
lavish_erp.state_co_1166,CHAPARRAL,73168,base.state_co_23,base.co,73168,735567
lavish_erp.state_co_1167,COELLO,73200,base.state_co_23,base.co,73200,733508
lavish_erp.state_co_1168,COYAIMA,73217,base.state_co_23,base.co,73217,735037
lavish_erp.state_co_1169,CUNDAY,73226,base.state_co_23,base.co,73226,734040
lavish_erp.state_co_1170,DOLORES,73236,base.state_co_23,base.co,73236,734540
lavish_erp.state_co_1171,ESPINAL,73268,base.state_co_23,base.co,73268,733527
lavish_erp.state_co_1172,FALAN,73270,base.state_co_23,base.co,73270,732001
lavish_erp.state_co_1173,FLANDES,73275,base.state_co_23,base.co,73275,733517
lavish_erp.state_co_1174,FRESNO,73283,base.state_co_23,base.co,73283,731568
lavish_erp.state_co_1175,GUAMO,73319,base.state_co_23,base.co,73319,733558
lavish_erp.state_co_1176,HERVEO,73347,base.state_co_23,base.co,73347,731540
lavish_erp.state_co_1177,HONDA,73349,base.state_co_23,base.co,73349,732040
lavish_erp.state_co_1178,ICONONZO,73352,base.state_co_23,base.co,73352,734020
lavish_erp.state_co_1179,LÉRIDA,73408,base.state_co_23,base.co,73408,731027
lavish_erp.state_co_1180,LÍBANO,73411,base.state_co_23,base.co,73411,731040
lavish_erp.state_co_1181,SAN SEBASTIÁN DE MARIQUITA,73443,base.state_co_23,base.co,73443,732028
lavish_erp.state_co_1182,MELGAR,73449,base.state_co_23,base.co,73449,734007
lavish_erp.state_co_1183,MURILLO,73461,base.state_co_23,base.co,73461,731060
lavish_erp.state_co_1184,NATAGAIMA,73483,base.state_co_23,base.co,73483,735007
lavish_erp.state_co_1185,ORTEGA,73504,base.state_co_23,base.co,73504,735507
lavish_erp.state_co_1186,PALOCABILDO,73520,base.state_co_23,base.co,73520,731580
lavish_erp.state_co_1187,PIEDRAS,73547,base.state_co_23,base.co,73547,730501
lavish_erp.state_co_1188,PLANADAS,73555,base.state_co_23,base.co,73555,735070
lavish_erp.state_co_1189,PRADO,73563,base.state_co_23,base.co,73563,734528
lavish_erp.state_co_1190,PURIFICACIÓN,73585,base.state_co_23,base.co,73585,734509
lavish_erp.state_co_1191,RIOBLANCO,73616,base.state_co_23,base.co,73616,735588
lavish_erp.state_co_1192,RONCESVALLES,73622,base.state_co_23,base.co,73622,735550
lavish_erp.state_co_1193,ROVIRA,73624,base.state_co_23,base.co,73624,733048
lavish_erp.state_co_1194,SALDAÑA,73671,base.state_co_23,base.co,73671,733578
lavish_erp.state_co_1195,SAN ANTONIO,73675,base.state_co_23,base.co,73675,735538
lavish_erp.state_co_1196,SAN LUIS,73678,base.state_co_23,base.co,73678,733001
lavish_erp.state_co_1197,SANTA ISABEL,73686,base.state_co_23,base.co,73686,730568
lavish_erp.state_co_1198,SUÁREZ,73770,base.state_co_23,base.co,73770,733587
lavish_erp.state_co_1199,VALLE DE SAN JUAN,73854,base.state_co_23,base.co,73854,733020
lavish_erp.state_co_1200,VENADILLO,73861,base.state_co_23,base.co,73861,730588
lavish_erp.state_co_1201,VILLAHERMOSA,73870,base.state_co_23,base.co,73870,731501
lavish_erp.state_co_1202,VILLARRICA,73873,base.state_co_23,base.co,73873,734060
lavish_erp.state_co_1203,CALI,76001,base.state_co_24,base.co,76001,760036
lavish_erp.state_co_1204,ALCALÁ,76020,base.state_co_24,base.co,76020,762047
lavish_erp.state_co_1205,ANDALUCÍA,76036,base.state_co_24,base.co,76036,763010
lavish_erp.state_co_1205,ANDALUCÍA,76036,base.state_co_24,base.co,76036,763010
lavish_erp.state_co_1206,ANSERMANUEVO,76041,base.state_co_24,base.co,76041,762017
lavish_erp.state_co_1207,ARGELIA,76054,base.state_co_24,base.co,76054,761517
lavish_erp.state_co_1208,BOLÍVAR,76100,base.state_co_24,base.co,76100,761008
lavish_erp.state_co_1209,BUENAVENTURA,76109,base.state_co_24,base.co,76109,764503
lavish_erp.state_co_1210,GUADALAJARA DE BUGA,76111,base.state_co_24,base.co,76111,763049
lavish_erp.state_co_1211,BUGALAGRANDE,76113,base.state_co_24,base.co,76113,763001
lavish_erp.state_co_1212,CAICEDONIA,76122,base.state_co_24,base.co,76122,762548
lavish_erp.state_co_1213,CALIMA,76126,base.state_co_24,base.co,76126,760538
lavish_erp.state_co_1214,CANDELARIA,76130,base.state_co_24,base.co,76130,763578
lavish_erp.state_co_1215,CARTAGO,76147,base.state_co_24,base.co,76147,762027
lavish_erp.state_co_1216,DAGUA,76233,base.state_co_24,base.co,76233,760527
lavish_erp.state_co_1217,EL ÁGUILA,76243,base.state_co_24,base.co,76243,762001
lavish_erp.state_co_1218,EL CAIRO,76246,base.state_co_24,base.co,76246,761501
lavish_erp.state_co_1219,EL CERRITO,76248,base.state_co_24,base.co,76248,763527
lavish_erp.state_co_1220,EL DOVIO,76250,base.state_co_24,base.co,76250,761567
lavish_erp.state_co_1221,FLORIDA,76275,base.state_co_24,base.co,76275,763567
lavish_erp.state_co_1222,GINEBRA,76306,base.state_co_24,base.co,76306,763517
lavish_erp.state_co_1223,GUACARÍ,76318,base.state_co_24,base.co,76318,763501
lavish_erp.state_co_1224,JAMUNDÍ,76364,base.state_co_24,base.co,76364,764007
lavish_erp.state_co_1224,JAMUNDÍ,76364,base.state_co_24,base.co,76364,764007
lavish_erp.state_co_1225,LA CUMBRE,76377,base.state_co_24,base.co,76377,760518
lavish_erp.state_co_1226,LA UNIÓN,76400,base.state_co_24,base.co,76400,761540
lavish_erp.state_co_1227,LA VICTORIA,76403,base.state_co_24,base.co,76403,762517
lavish_erp.state_co_1228,OBANDO,76497,base.state_co_24,base.co,76497,762501
lavish_erp.state_co_1229,PALMIRA,76520,base.state_co_24,base.co,76520,763538
lavish_erp.state_co_1230,PRADERA,76563,base.state_co_24,base.co,76563,763557
lavish_erp.state_co_1231,RESTREPO,76606,base.state_co_24,base.co,76606,760547
lavish_erp.state_co_1232,RIOFRÍO,76616,base.state_co_24,base.co,76616,761038
lavish_erp.state_co_1233,ROLDANILLO,76622,base.state_co_24,base.co,76622,761558
lavish_erp.state_co_1234,SAN PEDRO,76670,base.state_co_24,base.co,76670,763038
lavish_erp.state_co_1235,SEVILLA,76736,base.state_co_24,base.co,76736,762530
lavish_erp.state_co_1236,TORO,76823,base.state_co_24,base.co,76823,761528
lavish_erp.state_co_1237,TRUJILLO,76828,base.state_co_24,base.co,76828,761028
lavish_erp.state_co_1238,TULUÁ,76834,base.state_co_24,base.co,76834,763021
lavish_erp.state_co_1239,ULLOA,76845,base.state_co_24,base.co,76845,762037
lavish_erp.state_co_1240,VERSALLES,76863,base.state_co_24,base.co,76863,761530
lavish_erp.state_co_1241,VIJES,76869,base.state_co_24,base.co,76869,760557
lavish_erp.state_co_1242,YOTOCO,76890,base.state_co_24,base.co,76890,761047
lavish_erp.state_co_1243,YUMBO,76892,base.state_co_24,base.co,76892,760507
lavish_erp.state_co_1244,ZARZAL,76895,base.state_co_24,base.co,76895,762520
lavish_erp.state_co_1245,ARAUCA,81001,base.state_co_25,base.co,81001,810009
lavish_erp.state_co_1246,ARAUQUITA,81065,base.state_co_25,base.co,81065,816018
lavish_erp.state_co_1247,CRAVO NORTE,81220,base.state_co_25,base.co,81220,812017
lavish_erp.state_co_1248,FORTUL,81300,base.state_co_25,base.co,81300,814057
lavish_erp.state_co_1249,PUERTO RONDÓN,81591,base.state_co_25,base.co,81591,813017
lavish_erp.state_co_1250,SARAVENA,81736,base.state_co_25,base.co,81736,815017
lavish_erp.state_co_1251,TAME,81794,base.state_co_25,base.co,81794,814017
lavish_erp.state_co_1252,YOPAL,85001,base.state_co_26,base.co,85001,850001
lavish_erp.state_co_1253,AGUAZUL,85010,base.state_co_26,base.co,85010,856017
lavish_erp.state_co_1254,CHÁMEZA,85015,base.state_co_26,base.co,85015,856030
lavish_erp.state_co_1255,HATO COROZAL,85125,base.state_co_26,base.co,85125,852019
lavish_erp.state_co_1256,LA SALINA,85136,base.state_co_26,base.co,85136,851010
lavish_erp.state_co_1257,MANÍ,85139,base.state_co_26,base.co,85139,854017
lavish_erp.state_co_1258,MONTERREY,85162,base.state_co_26,base.co,85162,855010
lavish_erp.state_co_1259,NUNCHÍA,85225,base.state_co_26,base.co,85225,851070
lavish_erp.state_co_1260,OROCUÉ,85230,base.state_co_26,base.co,85230,853059
lavish_erp.state_co_1261,PAZ DE ARIPORO,85250,base.state_co_26,base.co,85250,852039
lavish_erp.state_co_1262,PORE,85263,base.state_co_26,base.co,85263,852058
lavish_erp.state_co_1263,RECETOR,85279,base.state_co_26,base.co,85279,856050
lavish_erp.state_co_1264,SABANALARGA,85300,base.state_co_26,base.co,85300,855050
lavish_erp.state_co_1265,SÁCAMA,85315,base.state_co_26,base.co,85315,851030
lavish_erp.state_co_1266,SAN LUIS DE PALENQUE,85325,base.state_co_26,base.co,85325,853038
lavish_erp.state_co_1267,TÁMARA,85400,base.state_co_26,base.co,85400,851057
lavish_erp.state_co_1268,TAURAMENA,85410,base.state_co_26,base.co,85410,854037
lavish_erp.state_co_1269,TRINIDAD,85430,base.state_co_26,base.co,85430,853017
lavish_erp.state_co_1270,VILLANUEVA,85440,base.state_co_26,base.co,85440,855030
lavish_erp.state_co_1271,MOCOA,86001,base.state_co_27,base.co,86001,860001
lavish_erp.state_co_1272,COLÓN,86219,base.state_co_27,base.co,86219,861040
lavish_erp.state_co_1273,ORITO,86320,base.state_co_27,base.co,86320,862001
lavish_erp.state_co_1274,PUERTO ASÍS,86568,base.state_co_27,base.co,86568,862069
lavish_erp.state_co_1275,PUERTO CAICEDO,86569,base.state_co_27,base.co,86569,862080
lavish_erp.state_co_1276,PUERTO GUZMÁN,86571,base.state_co_27,base.co,86571,863007
lavish_erp.state_co_1277,PUERTO LEGUÍZAMO,86573,base.state_co_27,base.co,86573,864007
lavish_erp.state_co_1278,SIBUNDOY,86749,base.state_co_27,base.co,86749,861027
lavish_erp.state_co_1279,SAN FRANCISCO,86755,base.state_co_27,base.co,86755,861007
lavish_erp.state_co_1280,SAN MIGUEL,86757,base.state_co_27,base.co,86757,862047
lavish_erp.state_co_1281,SANTIAGO,86760,base.state_co_27,base.co,86760,861060
lavish_erp.state_co_1282,VALLE DEL GUAMUEZ,86865,base.state_co_27,base.co,86865,862020
lavish_erp.state_co_1283,VILLAGARZÓN,86885,base.state_co_27,base.co,86885,861088
lavish_erp.state_co_1284,SAN ANDRÉS,88001,base.state_co_28,base.co,88001,880007
lavish_erp.state_co_1285,PROVIDENCIA,88564,base.state_co_28,base.co,88564,880028
lavish_erp.state_co_1286,LETICIA,91001,base.state_co_29,base.co,91001,910001
lavish_erp.state_co_1287,EL ENCANTO,91263,base.state_co_29,base.co,91263,913017
lavish_erp.state_co_1288,LA CHORRERA,91405,base.state_co_29,base.co,91405,914050
lavish_erp.state_co_1289,LA PEDRERA,91407,base.state_co_29,base.co,91407,917010
lavish_erp.state_co_1290,LA VICTORIA,91430,base.state_co_29,base.co,91430,916017
lavish_erp.state_co_1291,MIRITÍ – PARANÁ,91460,base.state_co_29,base.co,91460,916057
lavish_erp.state_co_1292,PUERTO ALEGRÍA,91530,base.state_co_29,base.co,91530,913057
lavish_erp.state_co_1293,PUERTO ARICA,91536,base.state_co_29,base.co,91536,912010
lavish_erp.state_co_1294,PUERTO NARIÑO,91540,base.state_co_29,base.co,91540,911018
lavish_erp.state_co_1295,PUERTO SANTANDER,91669,base.state_co_29,base.co,91669,915010
lavish_erp.state_co_1296,TARAPACÁ,91798,base.state_co_29,base.co,91798,911039
lavish_erp.state_co_1297,INÍRIDA,94001,base.state_co_30,base.co,94001,940001
lavish_erp.state_co_1298,BARRANCO MINAS,94343,base.state_co_30,base.co,94343,944018
lavish_erp.state_co_1299,MAPIRIPANA,94663,base.state_co_30,base.co,94663,944058
lavish_erp.state_co_1300,SAN FELIPE,94883,base.state_co_30,base.co,94883,942010
lavish_erp.state_co_1301,PUERTO COLOMBIA,94884,base.state_co_30,base.co,94884,941038
lavish_erp.state_co_1302,LA GUADALUPE,94885,base.state_co_30,base.co,94885,942057
lavish_erp.state_co_1303,CACAHUAL,94886,base.state_co_30,base.co,94886,941017
lavish_erp.state_co_1304,PANA PANA,94887,base.state_co_30,base.co,94887,943018
lavish_erp.state_co_1305,MORICHAL,94888,base.state_co_30,base.co,94888,943067
lavish_erp.state_co_1306,SAN JOSÉ DEL GUAVIARE,95001,base.state_co_31,base.co,95001,950001
lavish_erp.state_co_1307,CALAMAR,95015,base.state_co_31,base.co,95015,953007
lavish_erp.state_co_1308,EL RETORNO,95025,base.state_co_31,base.co,95025,951008
lavish_erp.state_co_1309,MIRAFLORES,95200,base.state_co_31,base.co,95200,952001
lavish_erp.state_co_1310,MITÚ,97001,base.state_co_32,base.co,97001,970009
lavish_erp.state_co_1311,CARURÚ,97161,base.state_co_32,base.co,97161,973008
lavish_erp.state_co_1312,PACOA,97511,base.state_co_32,base.co,97511,972007
lavish_erp.state_co_1313,TARAIRA,97666,base.state_co_32,base.co,97666,972047
lavish_erp.state_co_1314,PAPUNAHUA,97777,base.state_co_32,base.co,97777,973048
lavish_erp.state_co_1315,YAVARATÉ,97889,base.state_co_32,base.co,97889,971007
lavish_erp.state_co_1316,PUERTO CARREÑO,99001,base.state_co_33,base.co,99001,990001
lavish_erp.state_co_1317,LA PRIMAVERA,99524,base.state_co_33,base.co,99524,992009
lavish_erp.state_co_1318,SANTA ROSALÍA,99624,base.state_co_33,base.co,99624,995007
lavish_erp.state_co_1319,CUMARIBO,99773,base.state_co_33,base.co,99773,991057
